t,target,rpm,mps,throttle,trim,event
40.422,3300,3154.1,12.584,17.724,+3.478,
40.448,3300,3144.0,12.544,17.724,+3.478,
40.496,3300,3143.7,12.543,18.004,+3.758,
40.520,3300,3202.4,12.777,18.004,+3.758,
40.547,3300,3194.8,12.747,18.004,+3.758,
40.573,3300,3149.1,12.565,18.246,+4.000,
40.606,3300,3148.6,12.562,18.246,+4.000,
40.633,3300,3138.5,12.522,18.246,+4.000,
40.659,3300,3103.7,12.383,18.246,+4.000,
40.707,3300,2821.6,11.258,18.246,+4.000,shot:3196:48
40.729,3300,2726.6,10.879,18.246,+4.000,
40.754,3300,2668.3,10.646,18.246,+4.000,
40.780,3300,2733.6,10.907,18.246,+4.000,
40.813,3300,2715.9,10.836,18.246,+4.000,
40.840,3300,2779.3,11.089,18.246,+4.000,
40.866,3300,2802.9,11.183,18.246,+4.000,
40.914,3300,2834.2,11.308,18.246,+4.000,
40.945,3300,2855.2,11.392,18.246,+4.000,
40.972,3300,2872.9,11.463,18.246,+4.000,
41.019,3300,2855.1,11.391,17.446,+3.200,
41.046,3300,2916.8,11.638,17.446,+3.200,
41.072,3300,2928.0,11.682,17.446,+3.200,
41.120,3300,2898.5,11.565,18.246,+4.000,
41.151,3300,2956.3,11.795,18.246,+4.000,
41.178,3300,2921.6,11.657,18.246,+4.000,
41.220,3300,2983.5,11.904,17.446,+3.200,
41.247,3300,2998.0,11.961,17.446,+3.200,
41.273,3300,3000.6,11.972,17.446,+3.200,
41.300,3300,3010.2,12.010,17.339,+3.093,
41.333,3300,3018.6,12.044,17.339,+3.093,
41.357,3300,3018.8,12.044,17.339,+3.093,
41.384,3300,2976.7,11.877,17.339,+3.093,
41.437,3300,2982.0,11.897,17.498,+3.252,
41.463,3300,3033.7,12.104,17.498,+3.252,
41.490,3300,3042.4,12.138,17.498,+3.252,
41.537,3300,3044.4,12.147,17.701,+3.455,
41.562,3300,3052.7,12.180,17.701,+3.455,
41.588,3300,3052.9,12.181,17.701,+3.455,
41.615,3300,3011.9,12.017,18.246,+4.000,
41.648,3300,3068.5,12.243,18.246,+4.000,
41.674,3300,3071.7,12.255,18.246,+4.000,
41.701,3300,3078.3,12.282,18.246,+4.000,
41.749,3300,3093.7,12.343,18.246,+4.000,
41.773,3300,3096.3,12.354,18.246,+4.000,
41.800,3300,3107.7,12.399,18.246,+4.000,
41.826,3300,3108.7,12.403,17.446,+3.200,
41.859,3300,3117.4,12.438,17.446,+3.200,
41.886,3300,3128.0,12.480,17.446,+3.200,
41.912,3300,3124.3,12.465,17.446,+3.200,
41.960,3300,3128.3,12.481,17.360,+3.115,
41.984,3300,3082.4,12.298,17.360,+3.115,
42.011,3300,3076.2,12.273,17.360,+3.115,
42.028,3300,3127.1,12.477,17.360,+3.115,label:short
42.069,3300,3082.5,12.299,17.767,+3.522,
42.095,3300,3078.1,12.281,17.767,+3.522,
42.122,3300,3084.7,12.307,17.767,+3.522,
42.148,3300,3080.8,12.292,18.246,+4.000,
42.182,3300,3133.5,12.502,18.246,+4.000,
42.206,3300,3092.4,12.338,18.246,+4.000,
42.233,3300,3092.1,12.337,18.246,+4.000,
42.280,3300,3152.4,12.577,18.246,+4.000,
42.307,3300,3109.8,12.408,18.246,+4.000,
42.333,3300,3108.9,12.404,18.246,+4.000,
42.385,3300,3167.0,12.636,17.446,+3.200,
42.409,3300,3123.2,12.461,17.446,+3.200,
42.436,3300,3172.3,12.657,17.446,+3.200,
42.483,3300,3117.5,12.438,17.517,+3.271,
42.510,3300,3170.2,12.649,17.517,+3.271,
42.537,3300,3169.4,12.646,17.517,+3.271,
42.584,3300,3165.1,12.628,17.879,+3.633,
42.608,3300,3170.6,12.650,17.879,+3.633,
42.635,3300,3165.6,12.630,17.879,+3.633,
42.662,3300,3170.7,12.650,18.144,+3.898,
42.700,3300,3167.9,12.639,18.144,+3.898,
42.726,3300,3177.7,12.678,18.144,+3.898,
42.753,3300,3128.3,12.481,18.144,+3.898,
42.793,3300,3132.2,12.497,18.246,+4.000,
42.818,3300,3181.7,12.695,18.246,+4.000,
42.844,3300,3188.5,12.722,18.246,+4.000,
42.871,3300,3192.5,12.737,18.114,+3.869,
42.904,3300,3145.8,12.551,18.114,+3.869,
42.931,3300,3144.3,12.545,18.114,+3.869,
42.957,3300,3202.1,12.776,18.114,+3.869,
43.010,3300,3205.7,12.790,18.084,+3.838,
43.034,3300,3156.0,12.592,18.084,+3.838,
43.061,3300,3206.4,12.793,18.084,+3.838,
43.113,3300,3208.6,12.802,18.217,+3.971,
43.140,3300,3162.8,12.619,18.217,+3.971,
43.167,3300,3216.7,12.834,18.217,+3.971,
43.219,3300,3221.7,12.854,18.071,+3.825,
43.244,3300,3216.9,12.835,18.071,+3.825,
43.270,3300,3224.8,12.866,18.071,+3.825,
43.313,3300,3223.6,12.861,18.125,+3.879,
43.339,3300,3173.9,12.663,18.125,+3.879,
43.366,3300,3230.1,12.888,18.125,+3.879,
43.392,3300,3224.0,12.863,18.246,+4.000,
43.426,3300,3225.4,12.869,18.246,+4.000,
43.450,3300,3234.5,12.905,18.246,+4.000,
43.477,3300,3229.4,12.885,18.246,+4.000,
43.529,3300,3239.3,12.924,18.246,+4.000,
43.556,3300,3233.5,12.901,18.246,+4.000,
43.582,3300,3188.8,12.723,18.246,+4.000,
43.635,3300,3239.8,12.926,17.446,+3.200,
43.660,3300,3188.4,12.721,17.446,+3.200,
43.686,3300,3234.9,12.907,17.446,+3.200,
43.739,3300,3227.4,12.877,17.656,+3.410,
43.765,3300,3179.3,12.685,17.656,+3.410,
43.792,3300,3233.0,12.899,17.656,+3.410,
43.839,3300,3222.5,12.857,17.835,+3.589,
43.864,3300,3169.7,12.647,17.835,+3.589,
43.890,3300,3225.7,12.870,17.835,+3.589,
43.917,3300,3216.1,12.832,18.246,+4.000,
43.954,3300,3219.1,12.844,18.246,+4.000,
43.981,3300,3218.5,12.841,18.246,+4.000,
44.007,3300,3224.6,12.866,18.246,+4.000,
44.047,3300,3221.2,12.852,18.246,+4.000,
44.072,3300,3229.0,12.883,18.246,+4.000,
44.098,3300,3225.3,12.868,18.246,+4.000,
44.125,3300,3229.7,12.886,18.236,+3.990,
44.158,3300,3233.2,12.900,18.236,+3.990,
44.185,3300,3181.9,12.695,18.236,+3.990,
44.211,3300,3231.6,12.893,18.236,+3.990,
44.259,3300,3236.7,12.914,18.246,+4.000,
44.283,3300,3242.4,12.937,18.246,+4.000,
44.310,3300,3237.9,12.919,18.246,+4.000,
44.336,3300,3192.1,12.736,18.246,+4.000,
44.375,3300,3240.7,12.930,18.246,+4.000,
44.401,3300,3195.2,12.748,18.246,+4.000,
44.428,3300,3247.2,12.956,18.246,+4.000,
44.473,3300,3244.4,12.944,17.446,+3.200,
44.498,3300,3251.8,12.974,17.446,+3.200,
44.524,3300,3242.3,12.936,17.446,+3.200,
44.572,3300,3182.6,12.698,18.246,+4.000,
44.598,3300,3240.8,12.930,18.246,+4.000,
44.625,3300,3237.1,12.915,18.246,+4.000,
44.672,3300,3185.5,12.709,18.246,+4.000,
44.696,3300,3239.5,12.925,18.246,+4.000,
44.723,3300,3239.3,12.924,18.246,+4.000,
44.749,3300,3238.8,12.922,17.446,+3.200,
44.783,3300,3237.1,12.916,17.446,+3.200,
44.809,3300,3244.8,12.946,17.446,+3.200,
44.836,3300,3183.6,12.702,17.446,+3.200,
44.883,3300,3226.8,12.874,17.563,+3.317,
44.908,3300,3234.0,12.903,17.563,+3.317,
44.934,3300,3169.7,12.646,17.563,+3.317,
44.961,3300,3222.4,12.857,18.049,+3.803,
44.989,3300,3225.5,12.869,18.049,+3.803,
45.015,3300,3215.2,12.828,18.049,+3.803,
45.042,3300,3218.9,12.843,18.049,+3.803,
45.089,3300,3170.7,12.650,18.246,+4.000,
45.114,3300,3217.8,12.839,18.246,+4.000,
45.140,3300,3221.8,12.855,18.246,+4.000,
45.167,3300,3171.6,12.654,18.246,+4.000,
45.205,3300,3224.4,12.865,18.246,+4.000,
45.231,3300,3227.0,12.875,18.246,+4.000,
45.258,3300,3173.3,12.661,18.246,+4.000,
45.298,3300,3233.2,12.900,17.446,+3.200,
45.323,3300,3229.7,12.886,17.446,+3.200,
45.349,3300,3234.4,12.905,17.446,+3.200,
45.376,3300,3224.6,12.866,17.715,+3.469,
45.409,3300,3221.4,12.853,17.715,+3.469,
45.436,3300,3169.1,12.644,17.715,+3.469,
45.462,3300,3222.5,12.857,17.715,+3.469,
45.515,3300,3220.8,12.850,17.955,+3.709,
45.539,3300,3159.3,12.605,17.955,+3.709,
45.566,3300,3215.4,12.829,17.955,+3.709,
45.608,3300,3214.8,12.827,18.246,+4.000,
45.635,3300,3212.6,12.818,18.246,+4.000,
45.661,3300,3218.2,12.840,18.246,+4.000,
45.688,3300,3161.2,12.612,18.246,+4.000,
45.711,3300,3219.5,12.845,18.246,+4.000,
45.735,3300,3212.8,12.819,18.246,+4.000,
45.762,3300,3219.6,12.846,18.246,+4.000,
45.788,3300,3217.1,12.836,17.446,+3.200,
45.821,3300,3168.2,12.640,17.446,+3.200,
45.848,3300,3218.7,12.842,17.446,+3.200,
45.874,3300,3220.7,12.850,17.446,+3.200,
45.916,3300,3204.1,12.784,17.578,+3.332,
45.941,3300,3208.2,12.800,17.578,+3.332,
45.967,3300,3176.2,12.673,17.578,+3.332,
45.994,3300,2959.2,11.807,18.246,+4.000,
46.022,3300,2783.1,11.104,18.246,+4.000,shot:3209:49
46.044,3300,2718.3,10.846,18.246,+4.000,
46.071,3300,2666.6,10.639,18.246,+4.000,
46.097,3300,2688.9,10.728,18.246,+4.000,
46.136,3300,2724.3,10.869,18.246,+4.000,
46.160,3300,2743.9,10.948,18.246,+4.000,
46.187,3300,2768.7,11.047,18.246,+4.000,
46.227,3300,2800.9,11.175,18.246,+4.000,
46.253,3300,2819.0,11.247,18.246,+4.000,
46.280,3300,2839.1,11.327,18.246,+4.000,
46.333,3300,2873.9,11.466,17.446,+3.200,
46.357,3300,2843.2,11.344,17.446,+3.200,
46.384,3300,2853.1,11.383,17.446,+3.200,
46.436,3300,2920.2,11.651,17.093,+2.847,
46.463,3300,2932.1,11.698,17.093,+2.847,
46.489,3300,2888.7,11.525,17.093,+2.847,
46.536,3300,2950.3,11.771,17.172,+2.926,
46.561,3300,2905.0,11.590,17.172,+2.926,
46.587,3300,2960.6,11.812,17.172,+2.926,
46.614,3300,2964.4,11.828,17.357,+3.111,
46.642,3300,2924.6,11.668,17.357,+3.111,
46.668,3300,2974.0,11.866,17.357,+3.111,
46.695,3300,2984.5,11.908,17.357,+3.111,
46.742,3300,2988.5,11.924,17.522,+3.276,
46.767,3300,3000.3,11.971,17.522,+3.276,
46.793,3300,2953.0,11.782,17.522,+3.276,
46.820,3300,3011.6,12.016,17.615,+3.369,
46.848,3300,3013.0,12.021,17.615,+3.369,
46.874,3300,3024.0,12.065,17.615,+3.369,
46.901,3300,2977.5,11.880,17.615,+3.369,
46.948,3300,2988.0,11.921,17.771,+3.525,
46.973,3300,2995.2,11.950,17.771,+3.525,
46.999,3300,3049.2,12.166,17.771,+3.525,
47.026,3300,3055.7,12.192,17.761,+3.515,
47.059,3300,3060.1,12.209,17.761,+3.515,
47.085,3300,3066.5,12.235,17.761,+3.515,
47.112,3300,3074.4,12.266,17.761,+3.515,
47.149,3300,3082.7,12.299,17.738,+3.492,
47.174,3300,3081.5,12.295,17.738,+3.492,
47.200,3300,3092.2,12.337,17.738,+3.492,
47.227,3300,3089.3,12.326,17.738,+3.492,
47.267,3300,3099.4,12.366,17.844,+3.598,
47.294,3300,3101.0,12.373,17.844,+3.598,
47.320,3300,3109.5,12.406,17.844,+3.598,
47.368,3300,3112.8,12.419,17.853,+3.607,
47.392,3300,3117.9,12.440,17.853,+3.607,
47.419,3300,3121.8,12.456,17.853,+3.607,
47.445,3300,3123.6,12.463,17.985,+3.739,
47.473,3300,3081.0,12.293,17.985,+3.739,
47.500,3300,3128.1,12.481,17.985,+3.739,
47.526,3300,3137.7,12.519,17.985,+3.739,
47.579,3300,3142.9,12.540,18.036,+3.790,
47.603,3300,3144.0,12.544,18.036,+3.790,
47.630,3300,3097.8,12.360,18.036,+3.790,
47.672,3300,3154.0,12.584,18.246,+4.000,
47.699,3300,3156.8,12.595,18.246,+4.000,
47.725,3300,3165.4,12.629,18.246,+4.000,
47.752,3300,3162.3,12.617,17.446,+3.200,
47.785,3300,3167.0,12.636,17.446,+3.200,
47.809,3300,3125.8,12.471,17.446,+3.200,
47.836,3300,3169.6,12.646,17.446,+3.200,
47.889,3300,3171.8,12.655,17.471,+3.225,
47.915,3300,3169.3,12.645,17.471,+3.225,
47.942,3300,3173.3,12.661,17.471,+3.225,
47.989,3300,3168.3,12.641,17.784,+3.538,label:in
48.012,3300,3118.9,12.444,17.784,+3.538,
48.038,3300,3116.1,12.433,17.784,+3.538,
48.065,3300,3167.0,12.636,18.129,+3.883,
48.093,3300,3123.3,12.462,18.129,+3.883,
48.120,3300,3170.5,12.650,18.129,+3.883,
48.146,3300,3176.3,12.673,18.129,+3.883,
48.194,3300,3184.8,12.707,18.178,+3.932,
48.218,3300,3181.1,12.692,18.178,+3.932,
48.245,3300,3189.0,12.724,18.178,+3.932,
48.271,3300,3138.2,12.521,18.246,+4.000,
48.304,3300,3141.9,12.536,18.246,+4.000,
48.331,3300,3194.7,12.746,18.246,+4.000,
48.358,3300,3203.2,12.780,18.246,+4.000,
48.405,3300,3203.8,12.783,18.246,+4.000,
48.430,3300,3205.7,12.790,18.246,+4.000,
48.456,3300,3213.5,12.821,18.246,+4.000,
48.483,3300,3208.0,12.799,17.446,+3.200,
48.516,3300,3161.9,12.615,17.446,+3.200,
48.543,3300,3217.6,12.838,17.446,+3.200,
48.569,3300,3213.3,12.821,17.446,+3.200,
48.622,3300,3215.2,12.828,17.443,+3.198,
48.646,3300,3203.7,12.782,17.443,+3.198,
48.673,3300,3210.7,12.810,17.443,+3.198,
48.720,3300,3204.9,12.787,17.856,+3.610,
48.747,3300,3195.1,12.748,17.856,+3.610,
48.778,3300,3143.7,12.543,17.856,+3.610,
48.821,3300,3149.3,12.565,18.246,+4.000,
48.845,3300,3194.1,12.744,18.246,+4.000,
48.872,3300,3202.8,12.779,18.246,+4.000,
48.898,3300,3199.2,12.764,18.246,+4.000,
48.927,3300,3203.6,12.782,18.246,+4.000,
48.953,3300,3158.3,12.601,18.246,+4.000,
48.980,3300,3207.4,12.797,18.246,+4.000,
49.027,3300,3209.3,12.804,18.196,+3.950,
49.052,3300,3164.7,12.627,18.196,+3.950,
49.078,3300,3215.5,12.829,18.196,+3.950,
49.105,3300,3219.2,12.844,18.186,+3.940,
49.133,3300,3222.6,12.857,18.186,+3.940,
49.159,3300,3217.0,12.835,18.186,+3.940,
49.186,3300,3170.9,12.651,18.186,+3.940,
49.233,3300,3226.4,12.873,18.246,+4.000,
49.258,3300,3221.5,12.853,18.246,+4.000,
49.284,3300,3178.3,12.681,18.246,+4.000,
49.311,3300,3229.0,12.883,18.246,+4.000,
49.349,3300,3234.8,12.906,18.246,+4.000,
49.376,3300,3231.8,12.894,18.246,+4.000,
49.402,3300,3231.5,12.893,18.246,+4.000,
49.443,3300,3184.5,12.706,18.231,+3.985,
49.467,3300,3234.0,12.903,18.231,+3.985,
49.494,3300,3239.7,12.926,18.231,+3.985,
49.520,3300,3183.9,12.703,18.246,+4.000,
49.554,3300,3237.7,12.918,18.246,+4.000,
49.580,3300,3243.2,12.940,18.246,+4.000,
49.606,3300,3192.8,12.739,18.246,+4.000,
49.649,3300,3239.5,12.925,17.446,+3.200,
49.673,3300,3245.3,12.948,17.446,+3.200,
49.700,3300,3184.1,12.704,17.446,+3.200,
49.726,3300,3243.0,12.939,17.643,+3.397,
49.754,3300,3237.4,12.917,17.643,+3.397,
49.781,3300,3226.9,12.875,17.643,+3.397,
49.807,3300,3180.3,12.689,17.643,+3.397,
49.850,3300,3170.3,12.649,18.149,+3.903,
49.874,3300,3223.4,12.861,18.149,+3.903,
49.901,3300,3172.5,12.658,18.149,+3.903,
49.927,3300,3217.8,12.839,18.246,+4.000,
49.955,3300,3224.1,12.864,18.246,+4.000,
49.982,3300,3225.8,12.870,18.246,+4.000,
50.009,3300,3225.8,12.870,18.246,+4.000,
50.056,3300,3178.0,12.680,18.246,+4.000,
50.080,3300,3232.2,12.896,18.246,+4.000,
50.107,3300,3232.7,12.898,18.246,+4.000,
50.133,3300,3236.8,12.914,17.446,+3.200,
50.172,3300,3235.4,12.909,17.446,+3.200,
50.198,3300,3188.4,12.721,17.446,+3.200,
50.225,3300,3231.4,12.893,17.446,+3.200,
50.265,3300,3237.9,12.919,17.661,+3.415,
50.290,3300,3172.1,12.656,17.661,+3.415,
50.316,3300,3228.4,12.881,17.661,+3.415,
50.343,3300,3225.3,12.868,17.960,+3.714,
50.376,3300,3221.9,12.855,17.960,+3.714,
50.402,3300,3165.7,12.630,17.960,+3.714,
50.429,3300,3225.8,12.870,17.960,+3.714,
50.476,3300,3225.1,12.868,18.166,+3.920,
50.501,3300,3165.9,12.631,18.166,+3.920,
50.527,3300,3224.9,12.867,18.166,+3.920,
50.554,3300,3221.1,12.852,18.246,+4.000,
50.587,3300,3222.6,12.857,18.246,+4.000,
50.614,3300,3224.9,12.867,18.246,+4.000,
50.640,3300,3230.3,12.888,18.246,+4.000,
50.688,3300,3233.9,12.903,18.124,+3.878,
50.712,3300,3233.9,12.903,18.124,+3.878,
50.739,3300,3239.0,12.923,18.124,+3.878,
50.765,3300,3182.1,12.696,18.246,+4.000,
50.793,3300,3186.3,12.713,18.246,+4.000,
50.820,3300,3230.8,12.890,18.246,+4.000,
50.846,3300,3072.8,12.260,18.246,+4.000,
50.888,3300,2784.9,11.111,18.246,+4.000,shot:3216:37
50.911,3300,2667.8,10.644,18.246,+4.000,
50.935,3300,2662.7,10.624,18.246,+4.000,
50.962,3300,2688.9,10.728,18.246,+4.000,
51.002,3300,2723.5,10.866,18.246,+4.000,
51.029,3300,2700.9,10.776,18.246,+4.000,
51.055,3300,2769.0,11.048,18.246,+4.000,
51.102,3300,2803.4,11.185,18.246,+4.000,
51.127,3300,2822.6,11.261,18.246,+4.000,
51.154,3300,2840.6,11.333,18.246,+4.000,
51.185,3300,2864.1,11.427,17.446,+3.200,
51.218,3300,2885.3,11.512,17.446,+3.200,
51.245,3300,2898.2,11.563,17.446,+3.200,
51.271,3300,2864.9,11.430,17.446,+3.200,
51.324,3300,2929.2,11.687,17.098,+2.852,
51.348,3300,2938.3,11.723,17.098,+2.852,
51.375,3300,2943.3,11.743,17.098,+2.852,
51.422,3300,2956.0,11.794,17.259,+3.013,
51.449,3300,2960.1,11.810,17.259,+3.013,
51.475,3300,2966.8,11.837,17.259,+3.013,
51.528,3300,2978.5,11.884,17.454,+3.208,
51.552,3300,2930.4,11.692,17.454,+3.208,
51.579,3300,2990.3,11.931,17.454,+3.208,
51.626,3300,2998.0,11.962,17.575,+3.329,
51.653,3300,3006.9,11.997,17.575,+3.329,
51.679,3300,3011.1,12.014,17.575,+3.329,
51.716,3300,3020.8,12.052,17.694,+3.448,
51.741,3300,3025.7,12.072,17.694,+3.448,
51.767,3300,3030.3,12.091,17.694,+3.448,
51.794,3300,3036.9,12.117,17.694,+3.448,
51.834,3300,3044.4,12.147,17.702,+3.456,
51.861,3300,3054.2,12.186,17.702,+3.456,
51.887,3300,3057.4,12.198,17.702,+3.456,
51.935,3300,3066.3,12.234,18.246,+4.000,
51.959,3300,3074.6,12.267,18.246,+4.000,
51.986,3300,3078.2,12.281,18.246,+4.000,
52.012,3300,3039.3,12.126,18.232,+3.986,
52.045,3300,3098.0,12.361,18.232,+3.986,
52.072,3300,3104.2,12.385,18.232,+3.986,
52.098,3300,3115.8,12.431,18.232,+3.986,
52.141,3300,3069.3,12.246,17.432,+3.186,
52.165,3300,3129.3,12.485,17.432,+3.186,
52.192,3300,3125.5,12.470,17.432,+3.186,
52.218,3300,3133.6,12.502,17.457,+3.211,
52.251,3300,3085.6,12.311,17.457,+3.211,
52.278,3300,3128.7,12.483,17.457,+3.211,
52.304,3300,3085.5,12.310,17.457,+3.211,
52.352,3300,3139.5,12.526,18.246,+4.000,
52.377,3300,3135.9,12.512,18.246,+4.000,
52.403,3300,3094.6,12.347,18.246,+4.000,
52.430,3300,3142.1,12.537,17.446,+3.200,
52.463,3300,3147.7,12.559,17.446,+3.200,
52.489,3300,3105.2,12.389,17.446,+3.200,
52.516,3300,3105.1,12.389,17.446,+3.200,
52.558,3300,3157.4,12.597,18.246,+4.000,
52.583,3300,3107.1,12.397,18.246,+4.000,
52.609,3300,3108.8,12.404,18.246,+4.000,
52.636,3300,3114.6,12.427,18.246,+4.000,label:long
52.690,3300,3174.6,12.666,18.246,+4.000,
52.716,3300,3174.7,12.667,18.246,+4.000,
52.743,3300,3128.7,12.483,18.246,+4.000,
52.781,3300,3132.2,12.497,18.246,+4.000,
52.805,3300,3191.6,12.734,18.246,+4.000,
52.832,3300,3190.7,12.730,18.246,+4.000,
52.872,3300,3201.2,12.772,17.446,+3.200,
52.899,3300,3149.1,12.564,17.446,+3.200,
52.923,3300,3201.7,12.774,17.446,+3.200,
52.950,3300,3200.0,12.767,17.500,+3.254,
52.983,3300,3199.5,12.766,17.500,+3.254,
53.007,3300,3198.6,12.762,17.500,+3.254,
53.034,3300,3198.3,12.761,17.500,+3.254,
53.081,3300,3196.7,12.754,17.756,+3.510,
53.108,3300,3189.3,12.725,17.756,+3.510,
53.135,3300,3194.6,12.746,17.756,+3.510,
53.182,3300,3191.5,12.734,18.074,+3.828,
53.207,3300,3140.0,12.528,18.074,+3.828,
53.233,3300,3195.7,12.750,18.074,+3.828,
53.260,3300,3190.6,12.730,18.246,+4.000,
53.293,3300,3195.0,12.748,18.246,+4.000,
53.319,3300,3204.0,12.784,18.246,+4.000,
53.346,3300,3153.4,12.581,18.246,+4.000,
53.394,3300,3206.1,12.792,18.061,+3.815,
53.418,3300,3214.0,12.823,18.061,+3.815,
53.445,3300,3211.4,12.813,18.061,+3.815,
53.471,3300,3213.5,12.821,18.143,+3.897,
53.504,3300,3215.1,12.828,18.143,+3.897,
53.531,3300,3223.0,12.859,18.143,+3.897,
53.558,3300,3166.1,12.632,18.143,+3.897,
53.605,3300,3222.1,12.855,18.089,+3.843,
53.629,3300,3229.4,12.885,18.089,+3.843,
53.656,3300,3172.7,12.658,18.089,+3.843,
53.683,3300,3229.6,12.885,18.115,+3.869,
53.716,3300,3230.9,12.891,18.115,+3.869,
53.742,3300,3231.4,12.893,18.115,+3.869,
53.769,3300,3228.7,12.882,18.115,+3.869,
53.821,3300,3231.5,12.893,18.246,+4.000,
53.846,3300,3235.4,12.909,18.246,+4.000,
53.872,3300,3236.4,12.913,18.246,+4.000,
53.920,3300,3235.4,12.909,18.163,+3.917,
53.946,3300,3237.6,12.917,18.163,+3.917,
53.973,3300,3242.8,12.938,18.163,+3.917,
54.020,3300,3240.7,12.930,18.207,+3.961,
54.045,3300,3240.1,12.927,18.207,+3.961,
54.071,3300,3247.2,12.956,18.207,+3.961,
54.098,3300,3188.4,12.721,18.246,+4.000,
54.126,3300,3243.7,12.942,18.246,+4.000,
54.152,3300,3249.9,12.967,18.246,+4.000,
54.179,3300,3242.8,12.938,18.246,+4.000,
54.221,3300,3198.1,12.760,17.446,+3.200,
54.245,3300,3245.4,12.948,17.446,+3.200,
54.272,3300,3192.0,12.735,17.446,+3.200,
54.299,3300,3246.6,12.953,17.594,+3.348,
54.332,3300,3241.9,12.935,17.594,+3.348,
54.358,3300,3229.8,12.886,17.594,+3.348,
54.385,3300,3233.7,12.902,17.594,+3.348,
54.432,3300,3232.5,12.897,18.117,+3.871,
54.457,3300,3220.3,12.848,18.117,+3.871,
54.483,3300,3226.9,12.875,18.117,+3.871,
54.510,3300,3225.3,12.868,18.246,+4.000,
54.543,3300,3226.2,12.872,18.246,+4.000,
54.570,3300,3171.7,12.655,18.246,+4.000,
54.596,3300,3230.6,12.889,18.246,+4.000,
54.644,3300,3234.9,12.907,18.246,+4.000,
54.668,3300,3177.4,12.677,18.246,+4.000,
54.695,3300,3236.7,12.914,18.246,+4.000,
54.721,3300,3233.4,12.901,18.246,+4.000,
54.754,3300,3184.6,12.706,18.246,+4.000,
54.781,3300,3238.7,12.922,18.246,+4.000,
54.807,3300,3244.7,12.946,18.246,+4.000,
54.855,3300,3194.6,12.746,18.246,+4.000,
54.879,3300,3245.9,12.951,18.246,+4.000,
54.906,3300,3200.2,12.768,18.246,+4.000,
54.932,3300,3246.7,12.954,17.446,+3.200,
54.965,3300,3249.2,12.964,17.446,+3.200,
54.992,3300,3198.8,12.763,17.446,+3.200,
55.018,3300,3253.5,12.981,17.446,+3.200,
55.066,3300,3245.8,12.950,17.423,+3.177,
55.090,3300,3241.6,12.933,17.423,+3.177,
55.117,3300,3241.8,12.934,17.423,+3.177,
55.143,3300,3179.8,12.687,18.223,+3.977,
55.176,3300,3174.9,12.667,18.223,+3.977,
55.203,3300,3233.1,12.899,18.223,+3.977,
55.229,3300,3231.0,12.891,18.223,+3.977,
55.277,3300,3179.6,12.686,18.246,+4.000,
55.301,3300,3234.2,12.904,18.246,+4.000,
55.328,3300,3236.0,12.911,18.246,+4.000,
55.354,3300,3233.5,12.901,17.446,+3.200,
55.387,3300,3236.2,12.912,17.446,+3.200,
55.414,3300,3242.7,12.938,17.446,+3.200,
55.440,3300,3184.3,12.705,17.446,+3.200,
55.483,3300,3233.5,12.901,17.469,+3.223,
55.507,3300,3231.9,12.895,17.469,+3.223,
55.534,3300,3173.7,12.662,17.469,+3.223,
55.560,3300,3231.0,12.891,17.756,+3.510,
55.594,3300,3111.8,12.416,17.756,+3.510,
55.620,3300,2919.5,11.648,17.756,+3.510,shot:3223:29
55.645,3300,2721.1,10.857,17.756,+3.510,
55.692,3300,2641.2,10.538,18.246,+4.000,
55.716,3300,2664.4,10.631,18.246,+4.000,
55.743,3300,2685.4,10.714,18.246,+4.000,
55.769,3300,2708.6,10.807,18.246,+4.000,
55.797,3300,2733.2,10.905,18.246,+4.000,
55.824,3300,2756.3,10.997,18.246,+4.000,
55.848,3300,2776.6,11.078,18.246,+4.000,
55.875,3300,2797.1,11.160,17.482,+3.236,
55.908,3300,2821.0,11.255,17.482,+3.236,
55.932,3300,2790.6,11.134,17.482,+3.236,
55.959,3300,2806.6,11.198,17.482,+3.236,
56.006,3300,2826.6,11.278,17.049,+2.803,
56.033,3300,2885.8,11.514,17.049,+2.803,
56.059,3300,2891.9,11.538,17.049,+2.803,
56.102,3300,2904.2,11.587,17.171,+2.925,
56.126,3300,2865.7,11.434,17.171,+2.925,
56.153,3300,2915.3,11.632,17.171,+2.925,
56.179,3300,2925.3,11.671,17.350,+3.104,
56.212,3300,2935.6,11.713,17.350,+3.104,
56.239,3300,2939.4,11.728,17.350,+3.104,
56.265,3300,2947.6,11.760,17.350,+3.104,
56.318,3300,2961.2,11.815,17.473,+3.227,
56.342,3300,2969.6,11.848,17.473,+3.227,
56.369,3300,2926.0,11.674,17.473,+3.227,
56.421,3300,2985.6,11.912,17.596,+3.350,
56.448,3300,2997.6,11.960,17.596,+3.350,
56.474,3300,2998.5,11.964,17.596,+3.350,
56.522,3300,3012.4,12.019,17.633,+3.387,
56.547,3300,3017.7,12.040,17.633,+3.387,
56.573,3300,3026.1,12.074,17.633,+3.387,
56.600,3300,3030.0,12.089,17.714,+3.468,
56.633,3300,3037.6,12.120,17.714,+3.468,
56.659,3300,2998.0,11.962,17.714,+3.468,
56.686,3300,3050.2,12.170,17.714,+3.468,
56.733,3300,3059.9,12.209,17.690,+3.445,
56.758,3300,3066.8,12.236,17.690,+3.445,
56.784,3300,3069.5,12.247,17.690,+3.445,
