t,target,rpm,mps,throttle,trim,event
87.623,3400,3433.5,13.699,15.649,+1.109,
87.649,3400,3438.3,13.718,15.649,+1.109,
87.676,3400,3436.3,13.710,15.888,+1.348,
87.709,3400,3431.6,13.691,15.888,+1.348,
87.736,3400,3427.1,13.674,15.888,+1.348,
87.762,3400,3416.4,13.631,15.888,+1.348,
87.809,3400,3415.5,13.627,16.688,+2.148,
87.834,3400,3423.9,13.661,16.688,+2.148,
87.860,3400,3371.4,13.451,16.688,+2.148,
87.887,3400,3421.3,13.651,15.888,+1.348,
87.915,3400,3424.1,13.661,15.888,+1.348,
87.942,3400,3431.7,13.692,15.888,+1.348,
87.968,3400,3428.5,13.679,15.888,+1.348,
88.016,3400,3427.8,13.676,15.680,+1.140,
88.040,3400,3416.3,13.630,15.680,+1.140,
88.067,3400,3421.4,13.651,15.680,+1.140,
88.093,3400,3420.1,13.645,15.815,+1.275,
88.121,3400,3351.0,13.370,15.815,+1.275,
88.148,3400,3404.0,13.581,15.815,+1.275,
88.174,3400,3410.0,13.605,15.815,+1.275,shot:3437:25
88.197,3400,3397.8,13.557,16.217,+1.677,
88.230,3400,3399.1,13.562,16.217,+1.677,
88.254,3400,3398.2,13.558,16.217,+1.677,
88.281,3400,3402.9,13.577,16.217,+1.677,
88.323,3400,3246.0,12.951,16.217,+1.677,
88.355,3400,2982.1,11.898,16.217,+1.677,
88.381,3400,2756.8,10.999,16.217,+1.677,
88.429,3400,2735.7,10.915,17.017,+2.477,
88.453,3400,2768.1,11.044,17.017,+2.477,
88.480,3400,2800.5,11.173,17.017,+2.477,
88.506,3400,2831.1,11.296,16.217,+1.677,
88.545,3400,2832.2,11.300,16.217,+1.677,
88.571,3400,2909.8,11.610,16.217,+1.677,
88.598,3400,2933.9,11.706,16.217,+1.677,
88.643,3400,2972.1,11.858,15.417,+0.877,
88.668,3400,2987.9,11.921,15.417,+0.877,
88.694,3400,2955.7,11.793,15.417,+0.877,
88.746,3400,2975.9,11.873,14.871,+0.331,
88.773,3400,3033.8,12.104,14.871,+0.331,
88.799,3400,3042.7,12.140,14.871,+0.331,
88.852,3400,3054.0,12.185,14.809,+0.269,
88.876,3400,3057.2,12.198,14.809,+0.269,
88.903,3400,3063.7,12.224,14.809,+0.269,
88.950,3400,3066.9,12.236,15.609,+1.069,
88.977,3400,3077.2,12.277,15.609,+1.069,shot:3193:207
89.001,3400,3079.2,12.285,15.609,+1.069,
89.028,3400,3093.3,12.342,14.809,+0.269,
89.056,3400,3097.9,12.360,14.809,+0.269,
89.081,3400,3108.4,12.402,14.809,+0.269,
89.107,3400,3108.7,12.403,14.809,+0.269,
89.134,3400,3114.3,12.425,14.961,+0.421,
89.172,3400,3113.3,12.422,14.961,+0.421,
89.198,3400,3123.2,12.461,14.961,+0.421,
89.225,3400,3119.4,12.446,14.961,+0.421,
89.265,3400,3075.6,12.271,15.402,+0.862,
89.290,3400,3125.4,12.470,15.402,+0.862,
89.316,3400,3134.8,12.507,15.402,+0.862,
89.343,3400,3083.3,12.302,16.202,+1.662,
89.371,3400,3141.8,12.535,16.202,+1.662,
89.397,3400,3100.4,12.370,16.202,+1.662,
89.424,3400,3105.9,12.392,16.202,+1.662,
89.466,3400,3177.5,12.677,15.402,+0.862,
89.491,3400,3178.9,12.683,15.402,+0.862,
89.517,3400,3190.0,12.727,15.402,+0.862,
89.544,3400,3189.3,12.725,15.371,+0.831,
89.577,3400,3193.3,12.741,15.371,+0.831,
89.603,3400,3197.9,12.759,15.371,+0.831,
89.630,3400,3149.5,12.566,15.371,+0.831,
89.677,3400,3151.4,12.574,15.478,+0.938,
89.702,3400,3206.1,12.792,15.478,+0.938,
89.728,3400,3209.9,12.807,15.478,+0.938,
89.755,3400,3155.4,12.589,16.278,+1.738,
89.788,3400,3160.8,12.611,16.278,+1.738,
89.814,3400,3222.9,12.859,16.278,+1.738,
89.841,3400,3225.6,12.870,16.278,+1.738,
89.888,3400,3240.0,12.927,16.181,+1.641,
89.913,3400,3250.5,12.969,16.181,+1.641,
89.939,3400,3257.5,12.997,16.181,+1.641,
89.966,3400,3261.9,13.015,15.381,+0.841,
89.999,3400,3213.6,12.822,15.381,+0.841,
90.026,3400,3276.7,13.073,15.381,+0.841,
90.045,3400,3222.0,12.855,15.381,+0.841,label:in
90.068,3400,3273.5,13.061,15.401,+0.861,
90.101,3400,3274.5,13.065,15.401,+0.861,
90.125,3400,3274.3,13.064,15.401,+0.861,
90.152,3400,3275.7,13.070,15.401,+0.861,
90.200,3400,3271.4,13.052,15.595,+1.055,
90.226,3400,3265.7,13.030,15.595,+1.055,
90.253,3400,3274.6,13.065,15.595,+1.055,
90.295,3400,3218.2,12.840,16.395,+1.855,
90.319,3400,3275.8,13.070,16.395,+1.855,
90.346,3400,3281.9,13.094,16.395,+1.855,
90.373,3400,3281.6,13.093,15.595,+1.055,
90.406,3400,3290.3,13.128,15.595,+1.055,
90.432,3400,3296.7,13.153,15.595,+1.055,
90.459,3400,3300.1,13.167,15.595,+1.055,
90.511,3400,3300.3,13.168,15.405,+0.865,
90.536,3400,3242.6,12.937,15.405,+0.865,
90.562,3400,3294.1,13.143,15.405,+0.865,
90.610,3400,3292.6,13.137,16.205,+1.665,
90.636,3400,3299.2,13.163,16.205,+1.665,
90.663,3400,3293.6,13.141,16.205,+1.665,
90.715,3400,3309.2,13.203,15.405,+0.865,
90.740,3400,3252.4,12.977,15.405,+0.865,
90.766,3400,3312.8,13.217,15.405,+0.865,
90.814,3400,3313.7,13.221,15.408,+0.868,
90.840,3400,3249.2,12.964,15.408,+0.868,
90.867,3400,3303.6,13.181,15.408,+0.868,
90.919,3400,3297.1,13.155,16.208,+1.668,
90.944,3400,3304.9,13.186,16.208,+1.668,
90.971,3400,3253.5,12.981,16.208,+1.668,
91.018,3400,3312.8,13.217,15.408,+0.868,
91.045,3400,3310.6,13.209,15.408,+0.868,
91.071,3400,3265.2,13.027,15.408,+0.868,
91.119,3400,3318.2,13.239,15.564,+1.024,
91.143,3400,3308.4,13.200,15.564,+1.024,
91.170,3400,3309.5,13.204,15.564,+1.024,
91.196,3400,3311.7,13.213,15.777,+1.237,
91.235,3400,3307.0,13.194,15.777,+1.237,
91.261,3400,3313.7,13.221,15.777,+1.237,
91.288,3400,3304.7,13.185,15.777,+1.237,
91.328,3400,3309.3,13.203,16.577,+2.037,
91.353,3400,3312.4,13.216,16.577,+2.037,
91.379,3400,3314.7,13.225,16.577,+2.037,
91.406,3400,3323.6,13.261,15.777,+1.237,
91.439,3400,3329.5,13.284,15.777,+1.237,
91.465,3400,3333.7,13.301,15.777,+1.237,
91.492,3400,3332.8,13.297,15.777,+1.237,
91.539,3400,3332.9,13.297,16.577,+2.037,
91.564,3400,3342.6,13.337,16.577,+2.037,
91.590,3400,3343.1,13.338,16.577,+2.037,
91.617,3400,3344.8,13.345,15.777,+1.237,
91.650,3400,3349.7,13.365,15.777,+1.237,
91.677,3400,3355.9,13.389,15.777,+1.237,
91.703,3400,3357.8,13.397,15.777,+1.237,
91.746,3400,3296.1,13.151,15.560,+1.020,
91.770,3400,3304.2,13.183,15.560,+1.020,
91.797,3400,3351.1,13.370,15.560,+1.020,
91.823,3400,3346.2,13.351,15.936,+1.396,
91.857,3400,3291.0,13.131,15.936,+1.396,
91.883,3400,3349.1,13.362,15.936,+1.396,
91.910,3400,3351.4,13.371,15.936,+1.396,
91.957,3400,3352.9,13.377,15.983,+1.443,
91.981,3400,3345.2,13.347,15.983,+1.443,
92.008,3400,3351.1,13.370,15.983,+1.443,
92.034,3400,3300.3,13.168,16.783,+2.243,
92.063,3400,3351.5,13.372,16.783,+2.243,
92.089,3400,3353.9,13.382,16.783,+2.243,
92.116,3400,3310.5,13.208,16.783,+2.243,
92.163,3400,3374.0,13.462,15.983,+1.443,
92.188,3400,3372.9,13.457,15.983,+1.443,
92.214,3400,3321.6,13.253,15.983,+1.443,
92.241,3400,3380.7,13.489,15.295,+0.755,
92.274,3400,3381.6,13.492,15.295,+0.755,
92.300,3400,3375.5,13.468,15.295,+0.755,
92.327,3400,3369.9,13.445,15.295,+0.755,
92.369,3400,3370.6,13.448,16.095,+1.555,
92.394,3400,3309.1,13.203,16.095,+1.555,
92.420,3400,3365.9,13.429,16.095,+1.555,
92.447,3400,3367.7,13.437,15.295,+0.755,
92.485,3400,3360.7,13.409,15.295,+0.755,
92.511,3400,3368.4,13.439,15.295,+0.755,
92.538,3400,3362.0,13.414,15.295,+0.755,
92.578,3400,3302.3,13.176,15.559,+1.019,
92.603,3400,3304.6,13.185,15.559,+1.019,
92.629,3400,3347.4,13.355,15.559,+1.019,
92.656,3400,3347.4,13.356,15.888,+1.348,
92.689,3400,3291.4,13.132,15.888,+1.348,
92.715,3400,3349.9,13.365,15.888,+1.348,
92.742,3400,3344.3,13.343,15.888,+1.348,
92.789,3400,3345.8,13.349,16.688,+2.148,
92.814,3400,3345.7,13.349,16.688,+2.148,
92.840,3400,3301.1,13.171,16.688,+2.148,
92.867,3400,3355.1,13.386,15.888,+1.348,
92.900,3400,3364.2,13.423,15.888,+1.348,
92.926,3400,3364.0,13.422,15.888,+1.348,
92.953,3400,3370.3,13.447,15.888,+1.348,
92.995,3400,3316.9,13.234,15.649,+1.109,
93.020,3400,3313.3,13.220,15.649,+1.109,
93.046,3400,3373.2,13.458,15.649,+1.109,
93.073,3400,3364.6,13.424,15.829,+1.289,
93.106,3400,3365.2,13.426,15.829,+1.289,
93.133,3400,3356.7,13.393,15.829,+1.289,
93.159,3400,3309.9,13.206,15.829,+1.289,
93.207,3400,3360.5,13.408,16.074,+1.534,
93.231,3400,3310.0,13.206,16.074,+1.534,
93.258,3400,3356.9,13.393,16.074,+1.534,
93.284,3400,3364.6,13.424,15.986,+1.446,
93.317,3400,3361.9,13.414,15.986,+1.446,
93.344,3400,3368.3,13.439,15.986,+1.446,
93.370,3400,3309.1,13.203,15.986,+1.446,
93.413,3400,3363.9,13.421,15.960,+1.420,
93.437,3400,3368.8,13.441,15.960,+1.420,
93.464,3400,3361.5,13.412,15.960,+1.420,
93.490,3400,3364.5,13.424,16.122,+1.582,
93.528,3400,3364.7,13.424,16.122,+1.582,
93.555,3400,3308.0,13.198,16.122,+1.582,
93.581,3400,3314.1,13.223,16.122,+1.582,
93.617,3400,3365.4,13.427,16.068,+1.528,
93.641,3400,3370.4,13.447,16.068,+1.528,
93.668,3400,3365.9,13.429,16.068,+1.528,
93.694,3400,3314.3,13.224,16.868,+2.328,
93.727,3400,3368.7,13.441,16.868,+2.328,
93.754,3400,3374.6,13.464,16.868,+2.328,
93.780,3400,3376.8,13.473,16.868,+2.328,
93.823,3400,3380.0,13.486,16.068,+1.528,
93.847,3400,3389.5,13.523,16.068,+1.528,
93.874,3400,3386.6,13.512,16.068,+1.528,
93.900,3400,3385.7,13.508,16.068,+1.528,
93.938,3400,3391.2,13.530,16.068,+1.528,
93.965,3400,3382.4,13.495,16.068,+1.528,
93.991,3400,3333.9,13.302,16.068,+1.528,
94.026,3400,3380.5,13.488,16.068,+1.528,
94.051,3400,3391.6,13.532,16.068,+1.528,
94.078,3400,3384.0,13.502,16.068,+1.528,
94.104,3400,3379.8,13.485,16.513,+1.973,
94.137,3400,3380.7,13.488,16.513,+1.973,
94.164,3400,3387.0,13.513,16.513,+1.973,
94.190,3400,3395.0,13.546,16.513,+1.973,
94.238,3400,3398.5,13.560,17.313,+2.773,
94.262,3400,3399.1,13.562,17.313,+2.773,
94.289,3400,3405.2,13.586,17.313,+2.773,
94.315,3400,3416.3,13.631,16.513,+1.973,
94.354,3400,3368.5,13.440,16.513,+1.973,
94.380,3400,3375.5,13.468,16.513,+1.973,
94.407,3400,3384.0,13.502,16.513,+1.973,
94.442,3400,3382.6,13.496,15.713,+1.173,
94.466,3400,3438.9,13.721,15.713,+1.173,
94.493,3400,3431.3,13.690,15.713,+1.173,
94.519,3400,3436.0,13.709,15.666,+1.126,
94.552,3400,3423.6,13.660,15.666,+1.126,
94.579,3400,3429.9,13.685,15.666,+1.126,
94.606,3400,3414.7,13.624,15.666,+1.126,
94.648,3400,3110.5,12.410,16.466,+1.926,
94.672,3400,2871.3,11.456,16.466,+1.926,shot:3383:31
94.697,3400,2718.8,10.848,16.466,+1.926,
94.723,3400,2736.5,10.918,16.466,+1.926,
94.764,3400,2782.7,11.103,17.266,+2.726,
94.790,3400,2815.4,11.233,17.266,+2.726,
94.817,3400,2847.9,11.363,17.266,+2.726,
94.864,3400,2863.6,11.425,16.466,+1.926,
94.888,3400,2939.6,11.728,16.466,+1.926,
94.915,3400,2974.3,11.867,16.466,+1.926,
94.939,3400,2944.8,11.749,15.666,+1.126,
94.973,3400,3020.8,12.052,15.666,+1.126,
94.999,3400,3035.0,12.109,15.666,+1.126,
95.025,3400,3053.6,12.183,15.666,+1.126,
95.073,3400,3025.3,12.070,14.866,+0.326,
95.098,3400,3034.3,12.106,14.866,+0.326,
95.124,3400,3088.6,12.323,14.866,+0.326,
95.151,3400,3094.9,12.348,14.866,+0.326,
95.184,3400,3098.4,12.362,14.866,+0.326,
95.210,3400,3103.3,12.382,14.866,+0.326,
95.237,3400,3104.6,12.387,14.866,+0.326,
95.284,3400,3112.7,12.419,15.263,+0.723,
95.309,3400,3112.0,12.416,15.263,+0.723,
95.335,3400,3121.8,12.455,15.263,+0.723,
95.362,3400,3123.5,12.462,15.437,+0.897,
95.395,3400,3130.6,12.491,15.437,+0.897,
95.421,3400,3136.5,12.514,15.437,+0.897,
95.448,3400,3143.9,12.543,15.437,+0.897,
95.495,3400,3150.8,12.571,15.410,+0.870,
95.520,3400,3161.2,12.612,15.410,+0.870,
95.546,3400,3162.5,12.618,15.410,+0.870,
95.573,3400,3168.0,12.640,15.513,+0.973,
95.606,3400,3173.6,12.662,15.513,+0.973,
95.632,3400,3179.7,12.687,15.513,+0.973,
95.659,3400,3128.9,12.484,15.513,+0.973,
95.701,3400,3143.2,12.541,15.567,+1.027,
95.726,3400,3194.1,12.744,15.567,+1.027,
95.752,3400,3202.6,12.778,15.567,+1.027,
95.779,3400,3204.1,12.784,15.609,+1.069,
95.812,3400,3209.4,12.805,15.609,+1.069,
95.838,3400,3163.9,12.624,15.609,+1.069,
95.865,3400,3224.3,12.864,15.609,+1.069,
95.917,3400,3231.3,12.892,15.502,+0.962,
95.942,3400,3230.1,12.888,15.502,+0.962,
95.968,3400,3235.0,12.907,15.502,+0.962,
96.016,3400,3190.1,12.728,16.302,+1.762,
96.042,3400,3246.1,12.951,16.302,+1.762,
96.069,3400,3249.5,12.965,16.302,+1.762,
96.116,3400,3262.0,13.015,15.502,+0.962,
96.141,3400,3217.0,12.835,15.502,+0.962,
96.168,3400,3268.0,13.039,15.502,+0.962,
96.194,3400,3221.9,12.855,16.302,+1.762,
96.227,3400,3276.2,13.071,16.302,+1.762,
96.254,3400,3225.8,12.870,16.302,+1.762,
96.280,3400,3279.5,13.085,16.302,+1.762,
96.328,3400,3237.4,12.917,15.502,+0.962,
96.352,3400,3299.0,13.163,15.502,+0.962,
96.379,3400,3296.8,13.153,15.502,+0.962,
96.405,3400,3246.4,12.952,16.302,+1.762,
96.444,3400,3298.9,13.162,16.302,+1.762,
96.470,3400,3300.7,13.169,16.302,+1.762,
96.497,3400,3309.1,13.203,16.302,+1.762,
96.532,3400,3313.2,13.219,15.502,+0.962,
96.556,3400,3260.8,13.010,15.502,+0.962,
96.583,3400,3315.3,13.228,15.502,+0.962,
96.609,3400,3321.9,13.254,15.351,+0.811,
96.643,3400,3266.1,13.031,15.351,+0.811,
96.669,3400,3315.8,13.229,15.351,+0.811,
96.696,3400,3256.0,12.991,15.351,+0.811,
96.743,3400,3309.0,13.202,15.815,+1.275,
96.767,3400,3314.8,13.225,15.815,+1.275,
96.794,3400,3308.0,13.198,15.815,+1.275,
96.820,3400,3311.9,13.214,15.910,+1.370,
96.854,3400,3313.3,13.220,15.910,+1.370,
96.880,3400,3266.7,13.033,15.910,+1.370,
96.907,3400,3318.7,13.241,15.910,+1.370,
96.954,3400,3321.8,13.253,16.710,+2.170,
96.979,3400,3327.9,13.278,16.710,+2.170,
97.005,3400,3280.8,13.090,16.710,+2.170,
97.032,3400,3338.3,13.319,15.910,+1.370,
97.065,3400,3347.3,13.355,15.910,+1.370,
97.092,3400,3353.6,13.380,15.910,+1.370,
97.118,3400,3359.9,13.405,15.910,+1.370,
97.166,3400,3361.9,13.413,15.582,+1.042,
97.190,3400,3355.6,13.388,15.582,+1.042,
97.217,3400,3304.0,13.182,15.582,+1.042,
97.243,3400,3360.1,13.406,15.636,+1.096,
97.282,3400,3352.5,13.376,15.636,+1.096,
97.308,3400,3357.4,13.395,15.636,+1.096,
97.335,3400,3349.9,13.366,15.636,+1.096,
97.380,3400,3343.3,13.339,16.070,+1.530,
97.405,3400,3349.9,13.365,16.070,+1.530,
97.431,3400,3297.3,13.156,16.070,+1.530,
97.479,3400,3298.0,13.159,15.934,+1.394,
97.505,3400,3350.1,13.366,15.934,+1.394,
97.532,3400,3354.3,13.383,15.934,+1.394,
97.579,3400,3358.3,13.399,16.734,+2.194,
97.604,3400,3360.5,13.408,16.734,+2.194,
97.630,3400,3361.5,13.412,16.734,+2.194,
97.657,3400,3371.6,13.452,15.934,+1.394,
97.695,3400,3376.5,13.472,15.934,+1.394,
97.721,3400,3381.9,13.493,15.934,+1.394,
97.748,3400,3331.5,13.292,15.934,+1.394,
97.788,3400,3323.3,13.259,15.366,+0.826,
97.813,3400,3332.0,13.294,15.366,+0.826,
97.839,3400,3374.3,13.463,15.366,+0.826,
97.866,3400,3368.6,13.440,16.058,+1.518,
97.899,3400,3363.0,13.418,16.058,+1.518,
97.926,3400,3366.3,13.431,16.058,+1.518,
97.952,3400,3314.1,13.223,16.058,+1.518,
98.000,3400,3367.4,13.435,16.189,+1.649,
98.024,3400,3307.8,13.197,16.189,+1.649,
98.051,3400,3367.9,13.437,16.189,+1.649,
98.077,3400,3369.8,13.445,16.163,+1.623,
98.111,3400,3372.7,13.457,16.163,+1.623,
98.137,3400,3373.0,13.458,16.163,+1.623,
98.164,3400,3369.8,13.445,16.163,+1.623,
98.216,3400,3377.4,13.475,16.963,+2.423,
98.241,3400,3379.3,13.483,16.963,+2.423,
98.267,3400,3386.1,13.510,16.963,+2.423,
98.320,3400,3392.0,13.533,16.163,+1.623,
98.347,3400,3400.8,13.569,16.163,+1.623,
98.373,3400,3404.3,13.582,16.163,+1.623,
98.421,3400,3407.9,13.597,16.963,+2.423,
98.445,3400,3402.9,13.577,16.963,+2.423,
98.472,3400,3412.4,13.615,16.963,+2.423,
98.498,3400,3417.8,13.637,16.163,+1.623,
98.532,3400,3424.4,13.663,16.163,+1.623,
98.558,3400,3424.2,13.662,16.163,+1.623,
98.585,3400,3421.3,13.651,16.163,+1.623,
98.637,3400,3427.2,13.674,15.685,+1.145,
98.662,3400,3416.1,13.630,15.685,+1.145,
98.688,3400,3421.9,13.653,15.685,+1.145,
98.736,3400,3361.3,13.411,16.120,+1.580,
98.762,3400,3358.1,13.398,16.120,+1.580,
98.789,3400,3347.7,13.357,16.120,+1.580,
98.831,3400,3346.9,13.353,16.120,+1.580,
98.856,3400,3352.3,13.375,16.120,+1.580,
98.882,3400,3346.5,13.352,16.120,+1.580,
98.909,3400,3401.5,13.571,16.120,+1.580,
98.942,3400,3396.6,13.552,16.120,+1.580,
98.968,3400,3403.5,13.579,16.120,+1.580,
98.995,3400,3407.0,13.593,16.120,+1.580,
99.047,3400,3398.0,13.557,16.120,+1.580,
99.070,3400,3398.1,13.558,16.120,+1.580,label:short
99.093,3400,3402.8,13.577,16.120,+1.580,
99.119,3400,3401.2,13.570,16.120,+1.580,
99.152,3400,3401.8,13.573,16.120,+1.580,shot:3409:28
99.175,3400,3392.2,13.534,16.120,+1.580,
99.201,3400,3397.1,13.554,16.120,+1.580,
99.249,3400,3396.1,13.550,16.120,+1.580,
99.273,3400,3392.1,13.534,16.120,+1.580,
99.300,3400,3388.0,13.517,16.120,+1.580,
99.327,3400,3394.7,13.544,16.120,+1.580,
99.360,3400,3391.1,13.530,16.120,+1.580,
99.386,3400,3396.3,13.551,16.120,+1.580,
99.413,3400,3389.9,13.525,16.120,+1.580,
99.460,3400,3388.0,13.518,16.920,+2.380,
99.485,3400,3388.6,13.520,16.920,+2.380,
99.511,3400,3398.4,13.559,16.920,+2.380,
99.538,3400,3398.0,13.557,16.120,+1.580,
99.571,3400,3406.9,13.593,16.120,+1.580,
99.598,3400,3402.4,13.575,16.120,+1.580,
99.624,3400,3404.4,13.583,16.120,+1.580,
99.671,3400,3404.3,13.583,16.920,+2.380,
99.696,3400,3410.3,13.606,16.920,+2.380,
99.723,3400,3406.4,13.591,16.920,+2.380,
99.749,3400,3411.1,13.610,16.120,+1.580,
99.782,3400,3414.5,13.623,16.120,+1.580,
99.809,3400,3420.8,13.648,16.120,+1.580,
99.835,3400,3423.5,13.659,16.120,+1.580,
99.883,3400,3368.4,13.439,15.600,+1.060,
99.907,3400,3357.5,13.396,15.600,+1.060,
99.934,3400,3360.9,13.409,15.600,+1.060,
99.960,3400,3358.1,13.398,16.400,+1.860,
99.993,3400,3353.0,13.378,16.400,+1.860,
100.020,3400,3348.7,13.361,16.400,+1.860,
100.046,3400,3399.5,13.563,16.400,+1.860,
100.099,3400,3407.4,13.595,15.600,+1.060,
100.124,3400,3398.7,13.560,15.600,+1.060,
100.150,3400,3404.2,13.582,15.600,+1.060,
100.198,3400,3400.1,13.566,15.600,+1.060,
100.224,3400,3391.8,13.533,15.600,+1.060,
100.251,3400,3379.9,13.485,15.600,+1.060,
100.298,3400,3371.8,13.453,15.600,+1.060,
100.323,3400,3380.4,13.487,15.600,+1.060,shot:3405:26
100.345,3400,3367.1,13.434,15.600,+1.060,
100.372,3400,3367.7,13.437,16.310,+1.770,
100.410,3400,3362.8,13.417,16.310,+1.770,
100.437,3400,3358.1,13.398,16.310,+1.770,
100.463,3400,3367.3,13.435,16.310,+1.770,
100.503,3400,3367.1,13.434,16.401,+1.861,
100.528,3400,3313.8,13.222,16.401,+1.861,
100.555,3400,3320.9,13.250,16.401,+1.861,
100.581,3400,3372.1,13.454,16.344,+1.804,
100.614,3400,3378.9,13.481,16.344,+1.804,
100.641,3400,3377.2,13.474,16.344,+1.804,
100.667,3400,3383.9,13.501,16.344,+1.804,
100.715,3400,3388.4,13.519,17.144,+2.604,
100.739,3400,3392.2,13.534,17.144,+2.604,
100.766,3400,3394.4,13.543,17.144,+2.604,
100.792,3400,3404.5,13.583,16.344,+1.804,
100.825,3400,3411.3,13.610,16.344,+1.804,
100.852,3400,3419.3,13.642,16.344,+1.804,
100.879,3400,3419.4,13.643,16.344,+1.804,
100.926,3400,3365.2,13.427,15.793,+1.253,
100.951,3400,3415.1,13.626,15.793,+1.253,
100.978,3400,3418.6,13.640,15.793,+1.253,
101.004,3400,3414.4,13.623,16.294,+1.754,
101.037,3400,3414.8,13.624,16.294,+1.754,
101.064,3400,3348.0,13.358,16.294,+1.754,
101.090,3400,3349.3,13.363,16.294,+1.754,
101.138,3400,3398.9,13.561,16.294,+1.754,
101.162,3400,3411.3,13.610,16.294,+1.754,
101.189,3400,3405.2,13.586,16.294,+1.754,
101.215,3400,3401.4,13.571,16.294,+1.754,
101.249,3400,3402.3,13.574,16.294,+1.754,
101.275,3400,3405.3,13.586,16.294,+1.754,
101.302,3400,3409.8,13.605,16.294,+1.754,
101.349,3400,3410.7,13.608,17.094,+2.554,
101.374,3400,3408.9,13.601,17.094,+2.554,
101.400,3400,3413.8,13.620,17.094,+2.554,
101.427,3400,3422.4,13.655,16.294,+1.754,
101.460,3400,3428.7,13.680,16.294,+1.754,
101.486,3400,3433.5,13.699,16.294,+1.754,
101.513,3400,3428.3,13.678,16.294,+1.754,
101.560,3400,3432.8,13.696,15.981,+1.441,
101.585,3400,3431.7,13.692,15.981,+1.441,
101.612,3400,3434.7,13.704,15.981,+1.441,
101.638,3400,3427.5,13.675,16.067,+1.527,
101.671,3400,3427.3,13.674,16.067,+1.527,
101.698,3400,3417.2,13.634,16.067,+1.527,
101.724,3400,3421.4,13.651,16.067,+1.527,
101.777,3400,3413.3,13.619,16.618,+2.078,
101.801,3400,3415.2,13.626,16.618,+2.078,
101.828,3400,3422.8,13.656,16.618,+2.078,
101.880,3400,3417.6,13.636,16.618,+2.078,
101.907,3400,3426.0,13.669,16.618,+2.078,
101.933,3400,3428.3,13.678,16.618,+2.078,
101.986,3400,3376.3,13.471,17.144,+2.604,
102.010,3400,3435.7,13.708,17.144,+2.604,
102.037,3400,3437.2,13.714,17.144,+2.604,
102.084,3400,3390.1,13.526,16.666,+2.126,
102.111,3400,3393.0,13.537,16.666,+2.126,
102.137,3400,3454.0,13.781,16.666,+2.126,
102.185,3400,3460.0,13.805,16.666,+2.126,
102.209,3400,3404.2,13.582,16.666,+2.126,
102.236,3400,3457.9,13.796,16.666,+2.126,
102.262,3400,3461.2,13.810,15.866,+1.326,
102.296,3400,3459.7,13.803,15.866,+1.326,
102.322,3400,3465.3,13.826,15.866,+1.326,
102.349,3400,3460.3,13.806,15.866,+1.326,
102.391,3400,3450.6,13.767,15.710,+1.170,
102.416,3400,3452.6,13.775,15.710,+1.170,
102.442,3400,3449.9,13.765,15.710,+1.170,
102.469,3400,3439.2,13.722,16.102,+1.562,
102.502,3400,3439.2,13.722,16.102,+1.562,
102.528,3400,3429.1,13.682,16.102,+1.562,
102.555,3400,3433.9,13.701,16.102,+1.562,
102.602,3400,3424.6,13.664,16.287,+1.747,
102.627,3400,3434.2,13.702,16.287,+1.747,
102.653,3400,3427.4,13.675,16.287,+1.747,
102.680,3400,3422.4,13.655,16.339,+1.799,
102.708,3400,3372.5,13.456,16.339,+1.799,
102.734,3400,3376.6,13.472,16.339,+1.799,
102.761,3400,3367.7,13.436,16.339,+1.799,
102.803,3400,3420.6,13.648,16.123,+1.583,
102.828,3400,3430.5,13.687,16.123,+1.583,
102.854,3400,3421.7,13.652,16.123,+1.583,
102.881,3400,3417.3,13.635,16.727,+2.187,
102.909,3400,3369.6,13.444,16.727,+2.187,shot:3442:30
102.933,3400,3368.4,13.439,16.727,+2.187,
102.960,3400,3364.0,13.422,16.727,+2.187,
102.986,3400,3425.7,13.668,16.162,+1.622,
103.019,3400,3426.7,13.672,16.162,+1.622,
103.044,3400,3436.8,13.712,16.162,+1.622,
103.070,3400,3431.3,13.690,16.162,+1.622,
103.118,3400,3375.7,13.469,15.866,+1.326,
103.144,3400,3370.2,13.446,15.866,+1.326,
103.171,3400,3374.9,13.465,15.866,+1.326,
103.218,3400,3423.8,13.660,16.157,+1.617,
103.243,3400,3424.2,13.662,16.157,+1.617,
103.269,3400,3414.5,13.623,16.157,+1.617,
103.296,3400,3417.6,13.635,16.561,+2.021,
103.329,3400,3412.3,13.615,16.561,+2.021,
103.356,3400,3418.4,13.639,16.561,+2.021,
103.382,3400,3420.8,13.648,16.561,+2.021,
103.430,3400,3369.1,13.442,16.561,+2.021,
103.454,3400,3363.5,13.420,16.561,+2.021,
103.481,3400,3368.7,13.441,16.561,+2.021,
103.507,3400,3376.2,13.471,17.084,+2.544,
103.540,3400,3378.2,13.478,17.084,+2.544,
103.567,3400,3435.4,13.706,17.084,+2.544,
103.593,3400,3437.3,13.714,17.084,+2.544,
103.641,3400,3445.0,13.745,16.609,+2.069,
103.665,3400,3395.6,13.548,16.609,+2.069,
103.692,3400,3456.4,13.790,16.609,+2.069,
103.718,3400,3453.2,13.778,15.809,+1.269,
103.751,3400,3460.0,13.805,15.809,+1.269,
103.778,3400,3448.9,13.761,15.809,+1.269,
103.804,3400,3453.0,13.777,15.809,+1.269,
103.857,3400,3442.9,13.737,15.876,+1.336,
